Estacao_,Mes_,Tempo_,grad_e_mean,grad_e_std,grad_e_min,grad_e_max,grad_n_mean,grad_n_std,grad_n_min,grad_n_max,m_h_mean,m_h_std,m_h_min,m_h_max,m_w_orig_mean,m_w_orig_std,m_w_orig_min,m_w_orig_max,m_w_mean,m_w_std,m_w_min,m_w_max,zhd_mean,zhd_std,zhd_min,zhd_max,zwd_mean,zwd_std,zwd_min,zwd_max,x_0_mean,x_0_std,x_0_min,x_0_max,x_1_mean,x_1_std,x_1_min,x_1_max,x_2_mean,x_2_std,x_2_min,x_2_max,tot_delay_mean,tot_delay_std,tot_delay_min,tot_delay_max,tot_delay_abs_<lambda>
PERC,VERAO,2020-01-03,1.139816738342116,19.647545916233938,-149.513413,148.39829,1.4548519001945681,16.824049767323373,-122.539718,140.971512,2.698682011001216,1.5834078606776587,1.000354,7.633054,2.7248607541345766,1.6286375940337716,1.000355,7.904806,-2.5598856911228212e-05,0.0011382192703189662,-0.005933,0.005219,2.292216910433725,0.0017394597821443444,2.2886,2.2962,0.2550010182732063,0.014721799520736928,0.226511,0.2718,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.880872012180786,4.046375993398245,2.529468,19.614872,6.880872012180786
PERC,VERAO,2020-01-04,1.108910758288861,19.119524680711038,-145.518108,143.96376,1.4054063714415481,16.342920219271374,-119.028193,136.881302,2.6987412871538874,1.5829969379673394,1.000359,7.632407,2.725368940197732,1.628990764195069,1.000359,7.909425,-2.410676166685591e-05,0.0013546756801175745,-0.005572,0.005324,2.291911364450356,0.002064352551396993,2.2869,2.2956,0.215845009846064,0.008510958309640906,0.2016,0.2265,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.774001443571672,3.980960634339587,2.496133,19.291957,6.774001443571671
PERC,VERAO,2020-01-26,1.213558939330561,19.825102539118802,-152.886036,151.240547,1.3901358358450253,16.972019911158092,-124.450958,143.295207,2.694344661208068,1.5777978050855648,1.00046,7.632152,2.7214201169512613,1.6247338026239493,1.00046,7.920266,-1.98145740901426e-05,0.0010139258407042887,-0.005088,0.003338,2.2924403475221427,0.00221774637015128,2.2871,2.296,0.27225894007956647,0.02247058631001805,0.243304,0.315,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.9175482690280115,4.060715343013698,2.539099,19.98327,6.917548269028012
PERC,VERAO,2020-01-25,1.2264748589485404,20.285146816275557,-155.327606,152.956124,1.4352707954794768,17.384175770563242,-129.621813,145.200105,2.6946581737806374,1.577458384961055,1.000455,7.632743,2.71932992898718,1.620135821693386,1.000456,7.886381,2.226681074708974e-05,0.0009258627685978316,-0.004096,0.003765,2.292503267678504,0.0018991957325845033,2.2883,2.2962,0.31074079588060977,0.00967808742807305,0.2961,0.3256,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,7.022630515103885,4.119806911139607,2.593715,20.073445,7.022630515103887
PERC,VERAO,2020-01-19,1.1557918206812912,19.11280769756247,-144.879663,143.181581,1.4177331293203423,16.35837898396512,-120.407523,136.505061,2.6999048518138906,1.5825400199683402,1.00043,7.632561,2.7299321029654373,1.6346579379847834,1.000431,7.939589,1.4998583025709714e-05,0.000717654698136437,-0.003018,0.002783,2.2933965085100128,0.002418652339801254,2.288,2.2981,0.2091301601385123,0.007194912258543482,0.1998,0.2213,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.763254962227631,3.9718341292606767,2.494229,19.279009,6.763254962227633
PERC,VERAO,2020-01-14,1.1481317002101796,18.925425613375467,-144.721034,142.853356,1.404694941190314,16.183103214414245,-121.488312,137.049106,2.701154389749083,1.5837936547724276,1.000407,7.632702,2.7307270413623526,1.6349099019848454,1.000407,7.93804,1.9595254325315674e-05,0.0009095882779661249,-0.003785,0.003607,2.2913202472165417,0.0020445523953659984,2.2864,2.2941,0.19962211557438245,0.019124405455209704,0.178802,0.2327,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.7342708563232385,3.956663018133318,2.470859,19.336868,6.7342708563232385
PERC,VERAO,2020-01-08,1.1245570646527248,19.531146701228916,-147.00296,145.788356,1.4419749515834646,16.592526944483282,-121.951124,138.28766,2.7013824035563054,1.5847982420499762,1.000379,7.633311,2.73090558212194,1.6359113854053675,1.00038,7.938589,0.00013167800590554375,0.0022964678180297255,-0.009265,0.008938,2.2928222274770023,0.0020317376378477213,2.2886,2.2972,0.24085529415772994,0.005610319245836035,0.2352,0.252795,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.851787197048851,4.027484765858032,2.52917,19.480808,6.851787197048851
PERC,VERAO,2020-01-05,1.1194576896803505,19.071159666710013,-143.764075,142.863518,1.4100321997160474,16.299932600484244,-120.419476,135.993069,2.6989540125020284,1.5828759787481792,1.000365,7.632951,2.7277157228784685,1.6326110645174625,1.000365,7.932335,-8.100275839688453e-07,0.0018015802928363872,-0.007206,0.007142,2.291957833409054,0.0017657939598304687,2.2881,2.2953,0.21390134647087455,0.0027418548495165567,0.2098,0.2195,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.769502486974687,3.9773160860325767,2.506644,19.249363,6.7695024869746865
PERC,VERAO,2020-01-17,1.1247017275171558,19.99289385763637,-153.353139,150.902551,1.4586853253804466,17.21212442961075,-128.240529,143.360986,2.6997216081777156,1.5865885341100268,1.000421,7.632811,2.7276009606759954,1.634943604325828,1.000422,7.92184,0.00016384128622002985,0.001992641503280533,-0.008596,0.00889,2.29594619373836,0.0019507563241952784,2.2921,2.299895,0.2730507956913475,0.021074405420177706,0.2451,0.3013,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.943238743875941,4.08848669724999,2.544542,19.88099,6.94323874387594
PERC,VERAO,2020-01-13,1.2594315504185758,19.675359550816747,-146.813439,145.123194,1.4056969853119525,16.759062558190248,-123.347739,137.91743,2.714772452474397,1.597303553196045,1.000403,7.632535,2.7434813454807303,1.646442200061219,1.000403,7.924307,3.91200478372187e-05,0.0007549855152668264,-0.00437,0.004524,2.291808788269775,0.0024308668348162975,2.2864,2.2968,0.2383607761083412,0.0058897506285633845,0.2322,0.2518,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.87611593494812,4.054501668042494,2.522906,19.507076,6.87611593494812
