Estacao,Periodo,DOY,DataReferencia,RMSE_E,RMSE_N,RMSE_U,RMSE_Planimetrico
SAGA,VERAO,7,2020-01-08,0.05500690877152036,0.04225362830974564,0.24504511590655528,0.06936230329174847
POLI,VERAO,28,2020-01-29,0.07603129011858845,0.06490854685574071,0.25335045409085544,0.09996937797156114
POLI,VERAO,20,2020-01-22,0.09686510654086872,0.08973818584969709,0.31166792751840966,0.1320446548133192
POLI,VERAO,21,2020-01-22,0.08860823637796408,0.08738908160617066,0.33400787770919893,0.12445188282216993
POLI,VERAO,10,2020-01-08,0.08696023141074603,0.07858530762074221,0.3012384847525315,0.11720807318976446
POLI,VERAO,31,2020-01-29,1.442552529326779,1.0660249129042514,5.2843395226764285,1.79370201393643
POLI,VERAO,30,2020-01-29,0.07737590217019881,0.07727966880804844,0.2685995174995484,0.10935802415796397
POLI,VERAO,17,2020-01-15,0.08187784304337944,0.0661871391466741,0.2451824390005311,0.10528399009278418
POLI,VERAO,4,2020-01-01,0.09904112765721886,0.0890625063475538,0.2692041789158444,0.13319637759534447
POLI,VERAO,15,2020-01-15,0.08079122546098692,0.07438805173019745,0.22792754431968695,0.10982169344761787
POLI,VERAO,5,2020-01-08,0.07463489055639165,0.0844379465224219,0.23453214749751958,0.11269486989782605
POLI,VERAO,23,2020-01-22,0.08559046403156353,0.06907138213018617,0.28636836930198994,0.10998446873314692
POLI,VERAO,27,2020-01-29,0.06896323809853556,0.06368286589336268,0.2489091772462529,0.09386924745318523
POLI,VERAO,8,2020-01-08,0.08841326874954376,0.0738285070650706,0.2549292412068667,0.11518487116994242
POLI,VERAO,22,2020-01-22,0.08170853174520404,0.07160611688703641,0.27364410072063455,0.1086449268746449
POLI,VERAO,6,2020-01-08,0.10630424123515453,0.0855994000227362,0.2696748785304514,0.13648387812791055
POLI,VERAO,3,2020-01-01,0.09834355130094855,0.08534597379756843,0.2732328058798537,0.13021286159952686
POLI,VERAO,18,2020-01-15,0.07954617539546151,0.07773692050580462,0.24782442616436082,0.1112233016493006
POLI,VERAO,11,2020-01-08,0.08493845330710754,0.08178615794720843,0.26742511216159986,0.11791317348782286
POLI,VERAO,13,2020-01-15,0.08713587164415997,0.0791254269184756,0.3220854159515321,0.11770086368510022
POLI,VERAO,9,2020-01-08,0.10120769956587185,0.08371347689770799,0.2658576359863579,0.13134285159733233
POLI,VERAO,24,2020-01-22,0.07343239231386471,0.06909260102807689,0.20563723469507564,0.10082709833056959
POLI,VERAO,25,2020-01-22,0.07550439506870606,0.06775991654208077,0.26153649052454864,0.10145107177591074
POLI,VERAO,19,2020-01-22,0.09152554493057397,0.07197046612927942,0.2792801016273804,0.11643312831709139
POLI,VERAO,29,2020-01-29,0.07302968297896231,0.0677061136890857,0.2188355984966996,0.09958640683791707
POLI,VERAO,16,2020-01-15,0.07534583122602279,0.07315495114138902,0.2548792973158343,0.10501733742406215
POLI,VERAO,26,2020-01-29,0.07678141402752431,0.06525450710829353,0.2555719438898862,0.1007647569242959
POLI,VERAO,12,2020-01-15,0.11233954143049402,0.08705476390656224,0.27899060492794836,0.14212214636586717
POLI,VERAO,14,2020-01-15,0.08569665262335688,0.07387634446243328,0.21626075799528768,0.11314429080594564
POLI,VERAO,2,2020-01-01,0.09159413265108508,0.08210215185167,0.21690913415504887,0.12300507499603115
POLI,VERAO,1,2020-01-01,0.07540060234767926,0.07446952755275744,0.21919459539473818,0.10597623020434231
POLI,VERAO,7,2020-01-08,0.08440835316114988,0.07231844208341766,0.2508693291280228,0.11115182026737139
BRAZ,INVERNO,183,2020-07-01,0.07188495908161649,0.04812629684904811,0.17555529491121474,0.0865077325478386
BRAZ,INVERNO,210,2020-07-29,0.07533475899896998,0.057634410151279,0.18994038680690797,0.09485278671140211
BRAZ,INVERNO,185,2020-07-01,0.07724097640751618,0.04654901182199237,0.2087498387232829,0.09018303021073563
BRAZ,INVERNO,196,2020-07-15,0.10051320624665523,0.06063471038947649,0.22356148569770398,0.11738599888401657
BRAZ,INVERNO,203,2020-07-22,0.08607552825075339,0.06428495694453765,0.15782211798380966,0.10743161663592009
BRAZ,INVERNO,187,2020-07-08,0.08158795737779408,0.0493771016370363,0.18705039724080091,0.09536609961173287
BRAZ,INVERNO,202,2020-07-22,0.09435336955621891,0.06856567081528002,0.1970291893318652,0.11663537011113635
BRAZ,INVERNO,193,2020-07-08,0.09203665251702078,0.05257075443682503,0.1852474595404072,0.10599259232887828
BRAZ,INVERNO,206,2020-07-22,0.07135746931899543,0.061525904557349805,0.14491737470704275,0.09421955932401452
BRAZ,INVERNO,207,2020-07-22,0.07588894514336779,0.053926938887624155,0.13533481911244186,0.09309804902769249
BRAZ,INVERNO,204,2020-07-22,0.08948108137420027,0.05471154788268438,0.14303382045066262,0.10488192120482688
BRAZ,INVERNO,208,2020-07-29,0.0918884517345012,0.058190959090028485,0.21669667628358671,0.10876431069970116
BRAZ,INVERNO,186,2020-07-01,0.07397308086940961,0.04771365282742231,0.19319382799133983,0.0880261856463632
BRAZ,INVERNO,195,2020-07-15,0.08918659984470229,0.06132876587407335,0.1865477417430886,0.10823801141695072
BRAZ,INVERNO,199,2020-07-15,0.10231918045698694,0.06092258808774953,0.2121757673961551,0.11908306524732667
BRAZ,INVERNO,194,2020-07-15,0.08848360994317893,0.055111730165032964,0.164955549335407,0.1042432349381006
BRAZ,INVERNO,213,2020-07-29,1.449821438785306,0.5291615032480154,4.895556839897578,1.5433710185438865
BRAZ,INVERNO,190,2020-07-08,0.0898384270374162,0.044453042111803516,0.15101026769172923,0.10023480396324885
BRAZ,INVERNO,211,2020-07-29,0.06854162173653525,0.07083818425991605,0.20664910053174004,0.09856978370431832
BRAZ,INVERNO,197,2020-07-15,0.09714057508015089,0.05373210330446195,0.20052473140644125,0.11101094654322971
BRAZ,INVERNO,191,2020-07-08,0.13901397191361534,0.07154130452250328,0.19260150169345955,0.1563427089441045
BRAZ,INVERNO,200,2020-07-15,0.09271305190374962,0.06412301714425524,0.16959702207971125,0.11272742044857507
BRAZ,INVERNO,189,2020-07-08,0.0772718530824772,0.04212717879766333,0.14659470353404686,0.08800930900904878
BRAZ,INVERNO,192,2020-07-08,0.0794523327640577,0.05990448762439,0.19777444776608624,0.09950487836880789
BRAZ,INVERNO,184,2020-07-01,0.0786399418616488,0.046059105331529404,0.16905908984357232,0.09113551250716936
BRAZ,INVERNO,205,2020-07-22,0.07898013773667575,0.06475538765177222,0.19093607583187788,0.10213286634005514
BRAZ,INVERNO,212,2020-07-29,0.05979440135744966,0.06566645491994152,0.19754793318545208,0.08881133787669505
BRAZ,INVERNO,188,2020-07-08,0.080790361102962,0.04349988400985525,0.17095861778588653,0.09175686544350704
BRAZ,INVERNO,209,2020-07-29,0.07806989104899745,0.06133450228396976,0.22842673482033032,0.09928156454661975
BRAZ,INVERNO,198,2020-07-15,0.097413993199779,0.06350797085141455,0.21030065943751378,0.11628735284970033
BRAZ,INVERNO,201,2020-07-22,0.09379449061699474,0.054659098057724814,0.17455182322269128,0.1085588479608433
CUIB,INVERNO,195,2020-07-15,0.05179935856413017,0.048289941545833534,0.26573162427588165,0.0708173142822809
CUIB,INVERNO,208,2020-07-29,0.07495319925975379,0.04866334705201555,0.32673662763683364,0.08936500112223614
CUIB,INVERNO,197,2020-07-15,0.06885306721813168,0.04455165919081919,0.30935035435052854,0.0820097262646295
CUIB,INVERNO,213,2020-07-29,0.9146163768019526,0.6317086421328316,5.569161848370781,1.1115659788153096
CUIB,INVERNO,202,2020-07-22,0.07018579051888651,0.05383139217871919,0.3524316772417063,0.0884526086368293
CUIB,INVERNO,190,2020-07-08,0.06561293200244037,0.03591864800623518,0.2744163795980509,0.07480111042325967
CUIB,INVERNO,189,2020-07-08,0.06693696450312579,0.034717853310117425,0.30861281899528914,0.0754048178524128
CUIB,INVERNO,200,2020-07-15,0.063299305333156,0.05188884220085646,0.27291839585336647,0.08184897067529619
CUIB,INVERNO,206,2020-07-22,0.06964698294517241,0.05322492499007802,0.33190062344297006,0.08765611714857423
CUIB,INVERNO,210,2020-07-29,0.06936127348115939,0.045437763858866,0.28286245979707625,0.08291909697664497
CUIB,INVERNO,185,2020-07-01,0.05447672957270544,0.04023077788560324,0.2899223740846819,0.06772170666941599
CUIB,INVERNO,196,2020-07-15,0.06381319688982887,0.042696046734448094,0.2837293883779491,0.076779401560902
