Estacao_,Mes_,grad_e_mean,grad_e_std,grad_e_min,grad_e_max,grad_n_mean,grad_n_std,grad_n_min,grad_n_max,m_h_mean,m_h_std,m_h_min,m_h_max,m_w_orig_mean,m_w_orig_std,m_w_orig_min,m_w_orig_max,m_w_mean,m_w_std,m_w_min,m_w_max,zhd_mean,zhd_std,zhd_min,zhd_max,zwd_mean,zwd_std,zwd_min,zwd_max,x_0_mean,x_0_std,x_0_min,x_0_max,x_1_mean,x_1_std,x_1_min,x_1_max,x_2_mean,x_2_std,x_2_min,x_2_max,tot_delay_mean,tot_delay_std,tot_delay_min,tot_delay_max,tot_delay_abs_<lambda>
BRAZ,INVERNO,0.2725382950161528,9.13514921063107,-58.849439,63.450282,1.465605101974282,11.338857685971876,-52.551289,64.475584,2.501425934612975,1.5075983211860522,1.006298,7.646442,2.52393624434899,1.5497536805774066,1.006306,7.92168,2.523643835435597,1.5490216302042294,1.006095,8.982084,2.0257430445842406,0.0006735703250103249,2.022072,2.029145,0.1008962226212592,0.030860137163643785,-0.521857,0.539566,2.1266392680951665,0.030884949076143923,1.503878,2.565003,-0.00034550978952876114,0.0021328546640710993,-0.012553,0.016713,3.4858780784823166e-05,0.0018561694101767758,-0.011036,0.006726,5.322135117170482,3.2119181096863287,1.801289,19.373901,5.322135117170476
CUIB,INVERNO,0.44072953704077167,11.121013802683839,-63.839723,64.506261,1.294865471560207,11.374785817629272,-52.405505,64.449125,2.5677798449863376,1.6098111037612115,1.000616,7.637541,2.5942690175950553,1.658368056682656,1.000617,7.921511,2.5922977493755877,1.6543074504921398,1.000522,8.470431,2.248512254081653,0.0006706888610084942,2.245895,2.251372,0.1533510193613265,0.036629467885912106,-0.196602,0.53693,2.4018632720282604,0.03662903423672949,2.053045,2.785054,-0.0013505923352718462,0.002020355826325672,-0.007781,0.006005,-0.0005797110917615655,0.002152633796362203,-0.0084,0.008497,6.171200537920734,3.874926505783198,2.223524,21.011123,6.171200537920735
UFPR,INVERNO,-0.39303192982165736,10.207544268985078,-63.889131,64.079641,0.8288625801441513,9.924456944641069,-51.646108,64.531828,2.3929550486912827,1.5056603955155194,1.000031,7.649935,2.414025046633696,1.5476084785481963,1.000031,7.925828,2.413983711048731,1.5477791642936747,1.000007,8.463802,2.0692608114657354,0.0007309685305676398,2.065533,2.072177,0.11377987801347804,0.04939314778245269,-0.465982,0.555876,2.1830406899161616,0.049394805700924416,1.604604,2.624908,-8.87674669830572e-05,0.002606065741821662,-0.007758,0.009523,8.741467966999703e-05,0.0019810993456800745,-0.007027,0.006615,5.226422552658957,3.2951263015884513,1.799185,18.716211,5.226422552658952
NAUS,INVERNO,-0.20113005794302968,11.180534764303447,-64.488918,63.242848,0.9345336820038624,10.77878957950882,-55.852221,58.599103,2.646763712935017,1.5301644849759053,1.000009,7.635803,2.672929663953405,1.5765204541597826,1.000009,7.921278,2.673393331388127,1.5774716707102807,0.999952,8.616502,2.2878319342567512,0.0005392190943870018,2.285267,2.290469,0.26289962170076575,0.048372508671817874,-0.157739,0.610469,2.550731556104175,0.04835709145656104,2.130118,2.897821,0.0004029158482285891,0.0028154493730870936,-0.017359,0.011629,-0.0008468223477498728,0.002039120732396848,-0.008325,0.006704,6.758579451980781,3.9191612014308608,2.13541,21.484607,6.758579451980779
POAL,INVERNO,-0.2652849567342503,10.303536150786657,-64.55979,63.949533,0.736387783878728,9.337895550401514,-52.045798,63.119716,2.373234021617544,1.4977698485859199,1.000677,7.64399,2.394351290640932,1.5390320168334948,1.000678,7.927762,2.3965720828364585,1.5446419908993938,1.000486,8.834643,2.2897745609997653,0.0008412900361405602,2.287042,2.292558,0.13037106008472135,0.05976241767779045,-0.469639,0.645892,2.420145621402316,0.05974467637566239,1.820926,2.935686,0.0024682482334157426,0.002877809065354916,-0.006274,0.013974,-0.0007800473111498081,0.0024494873450528402,-0.011252,0.010627,5.746413427008941,3.6347794170350225,1.997458,21.684651,5.746413427008946
PERC,INVERNO,0.5601654319002413,11.882550859996437,-64.426883,64.507466,1.1896572635195497,11.117873749252514,-54.40547,61.108751,2.701527249174898,1.591127177113965,1.000074,7.634966,2.7299219093413383,1.6399023511598658,1.000074,7.921262,2.7301567104484596,1.6398610335621955,0.999969,8.764175,2.3100279155938357,0.0006370614060054702,2.307539,2.312507,0.22017267931303572,0.05009416692960678,-0.151733,0.690282,2.530200594055002,0.05006439424761109,2.158832,2.99997,0.0009328531609057373,0.00320175828971242,-0.01283,0.012241,-0.002340394221565427,0.003510520685439614,-0.013771,0.009665,6.842109922254758,4.040291575339602,2.233198,23.064257,6.842109922254758
ONRJ,INVERNO,0.29081316947967,10.70603980294078,-64.337491,64.364532,0.9730515663334639,10.262370500423325,-51.827158,64.5032,2.4546748998095023,1.5378917003976516,1.0,7.639561,2.4780486890198903,1.5832836294941297,1.0,7.924707,2.4775553208655756,1.5819729032097645,0.999987,8.619649,2.302169638743968,0.0008051133358647397,2.300264,2.304653,0.1697639568182367,0.040443867511309094,-0.213493,0.740371,2.471933594591993,0.04043607229706962,2.089838,3.042335,-8.646308229138688e-05,0.002375566372162169,-0.007285,0.010615,-0.0009331758800127488,0.0018706278784539258,-0.007073,0.006736,6.071220035435347,3.8093636697846542,2.315728,22.862149,6.071220035435352
SSA1,INVERNO,-1.4959576285263165,9.218527014328982,-64.428652,58.200738,2.47059511294536,12.068652103613973,-53.023682,64.433967,2.5716910863534324,1.5545409150768588,1.00031,7.634825,2.597280412007316,1.6013536511512765,1.00031,7.921263,2.5941273322274627,1.5943468945578825,1.000174,8.643375,2.3124988844652767,6.499198675940428e-06,2.311482,2.312499,0.2118595811623491,0.04469130404273024,-0.082683,0.73383,2.524358104691094,0.044691209752133906,2.229816,3.046329,-0.0014466177092935008,0.002721254250336147,-0.011905,0.007405,-0.0003291280317062462,0.0029705180065558324,-0.011654,0.010889,6.496917072190882,3.935813203249975,2.423312,23.143712,6.496917072190881
SAGA,INVERNO,0.2042395465550472,8.515705780719799,-59.840855,63.440913,-1.287432657042156,6.880712720889382,-55.60843,53.594588,2.3353737035220785,1.217473612675529,1.001412,7.635703,2.3511738600395944,1.2469478882808618,1.001414,7.921158,2.3491728746203746,1.243235517794745,1.001142,9.649971,2.2874611501570223,0.000499359952555585,2.281807,2.29107,0.31382246388972707,0.05502708529897531,-0.291102,0.693198,2.601283613432514,0.05504476122479055,1.997326,2.980064,0.001315442546968232,0.004391515531465637,-0.017386,0.081233,-0.00019631908794497436,0.003098467542874094,-0.009288,0.02749,6.078600547816924,3.1769143579391557,2.265932,21.304221,6.07860054781692
POLI,INVERNO,0.019029213936632584,9.511950754856727,-64.422949,64.47593,1.0979404132883144,10.177658088694239,-51.782842,64.510489,2.3974134070891164,1.4797159042802632,1.002336,7.646881,2.4181838599311796,1.5205847605439724,1.00234,7.924985,2.418957546715354,1.522601087460424,1.002171,8.635273,2.118815341482128,0.0007538822932452941,2.11577,2.121646,0.12694242853706234,0.03971619039624158,-0.327994,0.493043,2.245757769522828,0.03971033249965495,1.791681,2.611469,0.0004637267727360814,0.0023878122273457343,-0.008003,0.012061,-9.455599815471394e-05,0.0019535313362480057,-0.008877,0.009088,5.386661585417913,3.330031988758307,1.953061,19.860021,5.386661585417911
