Estacao,Periodo,DOY,DataReferencia,RMSE_E,RMSE_Y,RMSE_Z
POAL,VERAO,23,2020-01-22,0.06317708887117696,0.10430286831308569,0.06777543916326455
POAL,VERAO,24,2020-01-22,0.0615480792082053,0.095040640092966,0.058967027689161185
POAL,VERAO,25,2020-01-22,0.058862335439198714,0.09665171770476236,0.06371553212453791
POAL,VERAO,26,2020-01-29,0.06863634751695673,0.12278828114405325,0.07733898013347917
POAL,VERAO,27,2020-01-29,0.0695220736324419,0.10194905607614814,0.06887674003157637
POAL,VERAO,28,2020-01-29,0.058297116037118554,0.0952589395153944,0.07284456420293035
POAL,VERAO,29,2020-01-29,0.06434659372207928,0.10168514092181911,0.0665082552523074
POAL,VERAO,30,2020-01-29,0.06445840740474933,0.09652282615380482,0.06568669710037661
POAL,VERAO,31,2020-01-29,0.07248831349831909,0.12523742663093043,0.07955324678952623
PERC,VERAO,1,2020-01-01,0.1537298100450436,0.12138704011523599,0.028805516233835867
PERC,VERAO,2,2020-01-01,0.15327960948843225,0.12074293597765852,0.07869767658331986
PERC,VERAO,3,2020-01-01,0.13687163694906954,0.10457126268418793,0.027271226829889313
PERC,VERAO,4,2020-01-01,0.12357852024388483,0.10136813652723234,0.025192907017892178
PERC,VERAO,5,2020-01-08,0.12830574821126706,0.11160300112541427,0.025645343071075636
PERC,VERAO,6,2020-01-08,0.11531262173994446,0.09815245922878321,0.024253616252972357
PERC,VERAO,7,2020-01-08,0.12169252356694486,0.10506413862549525,0.033123403983363046
PERC,VERAO,8,2020-01-08,0.11253635323609568,0.10550675210053441,0.025371457116795944
PERC,VERAO,9,2020-01-08,0.13555216178218796,0.10608003202043884,0.028141462149730522
PERC,VERAO,10,2020-01-08,0.1196682597715034,0.10141321100776894,0.024399103739568606
PERC,VERAO,11,2020-01-08,0.12352698999092736,0.10259269274661811,0.02810615029068393
PERC,VERAO,12,2020-01-15,0.14170955747806518,0.11498601557646494,0.0292623825042798
