Estacao,Periodo,DOY,DataReferencia,RMSE_E,RMSE_N,RMSE_U
POAL,INVERNO,208,2020-07-29,0.10662627319204518,0.23878258445556555,0.11442424990121598
POAL,INVERNO,195,2020-07-15,0.2546930353015746,0.19209520889958775,0.14255871585774574
POAL,INVERNO,191,2020-07-08,0.14451263623981245,0.18354191588323884,0.11296053642802945
POAL,INVERNO,198,2020-07-15,0.22652951143555067,0.28062442753974914,0.1943511181677285
POAL,INVERNO,196,2020-07-15,0.23144661452518736,0.3110654266309309,0.19981385559772552
POAL,INVERNO,186,2020-07-01,0.2133142264417657,0.0958860480538149,0.12566897281905953
POAL,INVERNO,213,2020-07-29,0.12710293645390697,0.38291129878327573,0.29353074641796423
POAL,INVERNO,199,2020-07-15,0.29396651315024697,0.2887979633048047,0.13302501676378475
POAL,INVERNO,194,2020-07-15,0.1775458122543458,0.21262583240556854,0.20227934625454594
POAL,INVERNO,188,2020-07-08,0.39128787384382413,0.49427332746918595,0.20973012270800234
POAL,INVERNO,190,2020-07-08,0.19114233202125902,0.1603488138590527,0.1193318619690012
POAL,INVERNO,201,2020-07-22,0.30596864080532815,0.2367683675600374,0.10321928091274205
POAL,INVERNO,212,2020-07-29,0.4202388727543368,0.4199995988741146,0.15971824889135736
POAL,INVERNO,197,2020-07-15,0.22806161925156967,0.1243338737100261,0.11716307127512782
PERC,INVERNO,202,2020-07-22,0.15930861102222388,0.15011176962864117,0.09845932057084932
PERC,INVERNO,204,2020-07-22,0.18736426203939807,0.17494769044324568,0.16084123221723567
PERC,INVERNO,185,2020-07-01,0.21893251666771432,0.1448119291597285,0.1674705933100486
PERC,INVERNO,184,2020-07-01,0.28667382977141614,0.28251479759725107,0.08637947739920139
PERC,INVERNO,193,2020-07-08,0.24555554681827738,0.18087447064573758,0.15651276399555156
PERC,INVERNO,197,2020-07-15,0.24624363283362266,0.23702869754197037,0.07490199863833374
PERC,INVERNO,207,2020-07-22,0.3974903184885942,0.19494117984037676,0.08274810889094203
