Estacao,Periodo,DOY,DataReferencia,RMSE_E,RMSE_N,RMSE_U,RMSE_Planimetrico
CUIB,VERAO,3,2020-01-01,0.38083637892888583,0.09407270717832684,0.3674482521044767,0.3922830887911498
CUIB,VERAO,31,2020-01-29,,,,
CUIB,VERAO,7,2020-01-08,,,,
CUIB,VERAO,19,2020-01-22,0.27400879149077734,0.21465530954899903,1.2418870321251816,0.34807717496528395
CUIB,VERAO,26,2020-01-29,0.20197616835274185,0.0921494089604428,0.26824198311810177,0.2220042480544326
CUIB,VERAO,16,2020-01-15,,,,
CUIB,VERAO,18,2020-01-15,0.3140998150612019,0.22339822702873655,0.4001409196123859,0.38544190439165293
CUIB,VERAO,29,2020-01-29,0.30703486231539073,0.2378046099926128,0.9977212588158925,0.3883573601861688
CUIB,VERAO,15,2020-01-15,,,,
CUIB,VERAO,27,2020-01-29,,,,
CUIB,VERAO,13,2020-01-15,0.20510596851121293,0.10462547804128194,0.4214109626568714,0.23024975347280927
CUIB,VERAO,19,2020-01-22,,,,
CUIB,VERAO,14,2020-01-15,,,,
CUIB,VERAO,17,2020-01-15,,,,
CUIB,VERAO,23,2020-01-22,,,,
UFPR,VERAO,13,2020-01-15,0.2145550016677457,0.12198911188109743,0.5660877068001273,0.24681003253146996
UFPR,VERAO,19,2020-01-22,,,,
UFPR,VERAO,27,2020-01-29,0.5202406160346056,0.2900185445596257,0.42128655760603184,0.5956182122471991
UFPR,VERAO,12,2020-01-15,0.38861156833899696,0.1552689597876036,0.46957451219834945,0.4184822587881348
UFPR,VERAO,28,2020-01-29,,,,
UFPR,VERAO,26,2020-01-29,0.46804938771327165,0.32109118305512263,0.47961582818476906,0.5676000151290579
UFPR,VERAO,14,2020-01-15,0.24566390072453193,0.1547955305477234,0.48300767852767373,0.29036599042715705
UFPR,VERAO,31,2020-01-29,0.5055554151624942,0.12165070246699995,0.27468914840385106,0.5199857413533918
UFPR,VERAO,4,2020-01-01,0.12192776555257583,0.13430140028315057,0.3740920905846767,0.18139251950027854
UFPR,VERAO,10,2020-01-08,,,,
UFPR,VERAO,1,2020-01-01,0.200520887133227,0.1113565493077676,0.4487104321501115,0.22936631673031163
UFPR,VERAO,27,2020-01-29,,,,
UFPR,VERAO,15,2020-01-15,,,,
UFPR,VERAO,9,2020-01-08,,,,
UFPR,VERAO,30,2020-01-29,0.3095890309503355,0.5086245776662076,0.5474478557660264,0.5954362510721831
UFPR,VERAO,28,2020-01-29,0.3828648584590204,0.3400137111906057,0.44989799472101916,0.5120496300559686
UFPR,VERAO,3,2020-01-01,0.12682005019030926,0.12377035904164833,0.24154453225029718,0.17720729925025971
UFPR,VERAO,5,2020-01-08,0.5726939761308137,0.23218320959492322,0.2757278102145776,0.6179704144328603
UFPR,VERAO,12,2020-01-15,,,,
UFPR,VERAO,20,2020-01-22,0.44745192917334314,0.6062243373950958,0.8782945143325026,0.7534727441461101
UFPR,VERAO,26,2020-01-29,,,,
UFPR,VERAO,17,2020-01-15,0.15430402965029183,0.2480398535687717,0.3590698322171866,0.2921189869295316
UFPR,VERAO,18,2020-01-15,,,,
UFPR,VERAO,25,2020-01-22,,,,
UFPR,VERAO,1,2020-01-01,,,,
UFPR,VERAO,23,2020-01-22,0.4315150529364595,0.3631643236087656,0.712768796128675,0.5639978429506337
UFPR,VERAO,21,2020-01-22,0.4940372665920393,0.6155312880764967,0.9937025955575285,0.7892728218954741
UFPR,VERAO,11,2020-01-08,,,,
UFPR,VERAO,2,2020-01-01,0.16256453491449385,0.17215764933695243,0.3845221587243697,0.2367815116033994
UFPR,VERAO,29,2020-01-29,0.3055818620193345,0.2767801092167681,0.2935552676381391,0.4122954077518323
UFPR,VERAO,25,2020-01-22,0.39481770650502496,0.3096034080153256,0.4690084836542494,0.5017322907932
UFPR,VERAO,5,2020-01-08,,,,
UFPR,VERAO,19,2020-01-22,0.2095953542026992,0.3738198672018363,0.28406722039747945,0.42856913750076947
UFPR,VERAO,8,2020-01-08,,,,
UFPR,VERAO,10,2020-01-08,0.16199765773688365,0.13570717429206103,0.31965162034137207,0.21132836597715018
UFPR,VERAO,18,2020-01-15,0.24014120715353993,0.2926351092841849,0.48327839252216664,0.37855396782879747
UFPR,VERAO,11,2020-01-08,0.34105699056149075,0.1659588483272137,0.8341480740243986,0.37929172169842557
UFPR,VERAO,3,2020-01-01,,,,
UFPR,VERAO,31,2020-01-29,,,,
UFPR,VERAO,30,2020-01-29,,,,
UFPR,VERAO,21,2020-01-22,,,,
UFPR,VERAO,20,2020-01-22,,,,
UFPR,VERAO,8,2020-01-08,0.36395241034660947,0.14907450000602496,0.30221530249985645,0.3932995849847202
UFPR,VERAO,2,2020-01-01,,,,
UFPR,VERAO,22,2020-01-22,0.5664455931478195,0.6821593099799179,1.3184682606718034,0.8866802885983555
UFPR,VERAO,29,2020-01-29,,,,
UFPR,VERAO,6,2020-01-08,0.27301104242671803,0.16541399525584538,0.3249724543460192,0.31921281163735277
UFPR,VERAO,24,2020-01-22,0.4157038868672036,0.42455284229602147,0.5480455040934872,0.5941841780610885
UFPR,VERAO,4,2020-01-01,,,,
UFPR,VERAO,15,2020-01-15,0.1531400771108263,0.182111396873901,0.4422592871500093,0.2379421023881089
UFPR,VERAO,16,2020-01-15,0.17549924775465933,0.23613411073385357,0.44568136683642107,0.2942096263117832
UFPR,VERAO,23,2020-01-22,,,,
UFPR,VERAO,7,2020-01-08,,,,
UFPR,VERAO,6,2020-01-08,,,,
UFPR,VERAO,14,2020-01-15,,,,
UFPR,VERAO,16,2020-01-15,,,,
UFPR,VERAO,17,2020-01-15,,,,
UFPR,VERAO,13,2020-01-15,,,,
UFPR,VERAO,9,2020-01-08,0.35825901187471343,0.19407696329441348,0.3416307063396806,0.40744985859738275
UFPR,VERAO,24,2020-01-22,,,,
UFPR,VERAO,22,2020-01-22,,,,
UFPR,VERAO,7,2020-01-08,0.07959225461112047,0.14207119215525485,0.34217904298606183,0.1628470160441903
NAUS,VERAO,24,2020-01-22,,,,
NAUS,VERAO,2,2020-01-01,,,,
NAUS,VERAO,20,2020-01-22,,,,
NAUS,VERAO,27,2020-01-29,,,,
NAUS,VERAO,1,2020-01-01,0.18366516427877883,0.2450932084029293,0.5429947368656037,0.3062736903078561
NAUS,VERAO,29,2020-01-29,,,,
NAUS,VERAO,10,2020-01-08,0.1375509350723666,0.22504009084147242,0.19510659697512728,0.2637485587168593
NAUS,VERAO,4,2020-01-01,0.19936690346791763,0.40936405692380035,0.3286754017739442,0.455330751541666
NAUS,VERAO,1,2020-01-01,,,,
NAUS,VERAO,12,2020-01-15,0.24883319326894857,0.12777115000692574,0.41784313704324877,0.27972026177328346
NAUS,VERAO,25,2020-01-22,,,,
NAUS,VERAO,8,2020-01-08,0.1840944879928466,0.2910442207925907,0.16200558894945585,0.3443799049975399
NAUS,VERAO,16,2020-01-15,,,,
NAUS,VERAO,8,2020-01-08,,,,
NAUS,VERAO,20,2020-01-22,0.3055254395518643,0.07896827917332386,0.4691815427279352,0.31556581457590727
NAUS,VERAO,15,2020-01-15,,,,
NAUS,VERAO,12,2020-01-15,,,,
NAUS,VERAO,28,2020-01-29,0.366409134655311,0.1937774566528958,0.8668527717348241,0.4144940972628184
NAUS,VERAO,18,2020-01-15,0.7780310330219421,0.1641858210219247,0.5191693504405853,0.7951661915410098
NAUS,VERAO,23,2020-01-22,0.12061122728268496,0.09638760243431631,0.3410652693655512,0.15439442363528325
NAUS,VERAO,9,2020-01-08,,,,
NAUS,VERAO,26,2020-01-29,0.34563973518401714,0.08243672768165664,0.6543841898376976,0.3553345474463989
NAUS,VERAO,22,2020-01-22,,,,
NAUS,VERAO,29,2020-01-29,0.2594677303606712,0.1319598788555571,0.8878071341813002,0.29109605412319023
NAUS,VERAO,5,2020-01-08,,,,
NAUS,VERAO,31,2020-01-29,,,,
NAUS,VERAO,21,2020-01-22,,,,
NAUS,VERAO,6,2020-01-08,,,,
NAUS,VERAO,7,2020-01-08,,,,
NAUS,VERAO,2,2020-01-01,0.2110329222793547,0.16019385029037342,0.20994321682662911,0.26494709652422826
NAUS,VERAO,24,2020-01-22,0.08143630867733331,0.09058200733330796,0.3097191730769078,0.12180711154740256
NAUS,VERAO,26,2020-01-29,,,,
NAUS,VERAO,22,2020-01-22,0.21810414795362243,0.07745974628512518,0.2995460694798787,0.23145071105773596
NAUS,VERAO,10,2020-01-08,,,,
NAUS,VERAO,19,2020-01-22,,,,
NAUS,VERAO,18,2020-01-15,,,,
NAUS,VERAO,30,2020-01-29,0.1712489396432366,0.10020009017624074,0.6731916614375629,0.19840931782620408
NAUS,VERAO,27,2020-01-29,0.11384893304668842,0.14334987776045752,0.41312011453519654,0.18305946304358992
NAUS,VERAO,21,2020-01-22,0.15444074229684168,0.11645883725912247,0.28741536235467036,0.1934285492292858
NAUS,VERAO,23,2020-01-22,,,,
NAUS,VERAO,3,2020-01-01,0.12799372387902086,0.0923079776868445,0.37406105778837395,0.15780733853992346
NAUS,VERAO,3,2020-01-01,,,,
NAUS,VERAO,6,2020-01-08,0.39176875593228006,0.3384945027607862,0.3338649472027807,0.5177463534627726
NAUS,VERAO,15,2020-01-15,0.4732913030245161,0.07895328290689992,0.39548469348559484,0.47983151042883926
NAUS,VERAO,25,2020-01-22,0.1783433046665599,0.09177684767950933,0.5881673560700915,0.2005724908589841
NAUS,VERAO,14,2020-01-15,,,,
NAUS,VERAO,11,2020-01-08,,,,
NAUS,VERAO,13,2020-01-15,,,,
NAUS,VERAO,14,2020-01-15,0.3906785419536416,0.10386845440275115,0.3502183485985185,0.40425039141977304
NAUS,VERAO,5,2020-01-08,0.14997126932518368,0.2453502697657597,0.30320303334392007,0.28755544943043215
NAUS,VERAO,17,2020-01-15,,,,
NAUS,VERAO,16,2020-01-15,0.6428531796752932,0.1351363235023342,0.42198555480818256,0.6569033692624527
NAUS,VERAO,4,2020-01-01,,,,
NAUS,VERAO,30,2020-01-29,,,,
NAUS,VERAO,28,2020-01-29,,,,
NAUS,VERAO,31,2020-01-29,0.13703825636960196,0.14499129015232443,0.71548445381946,0.1995042804775283
NAUS,VERAO,11,2020-01-08,0.22032463290780832,0.20842615926014108,0.38937637142506804,0.30328931357681266
NAUS,VERAO,17,2020-01-15,0.6755812602160745,0.17963956784346094,0.42560886947018883,0.6990568027636415
NAUS,VERAO,19,2020-01-22,0.2162460125184895,0.12583668257765626,0.503979905052763,0.2501943416872103
NAUS,VERAO,13,2020-01-15,0.25766314211070884,0.12263623315190127,0.34980289616037946,0.28535931820084454
NAUS,VERAO,9,2020-01-08,0.2521510999076762,0.14240606506125236,0.2762445746239382,0.2895853320713612
NAUS,VERAO,7,2020-01-08,0.3559189082716776,0.3212792996343788,0.34629615276395936,0.47947748397485757
POAL,VERAO,18,2020-01-15,,,,
POAL,VERAO,5,2020-01-08,,,,
POAL,VERAO,21,2020-01-22,0.4969437316649154,0.4749981499345211,1.0280812018489822,0.6874418629107987
POAL,VERAO,29,2020-01-29,0.3185761649627085,0.1667537356269356,0.4092244068258031,0.3595797286108948
POAL,VERAO,13,2020-01-15,,,,
POAL,VERAO,23,2020-01-22,,,,
POAL,VERAO,8,2020-01-08,0.19234798082402765,0.1546394621362788,0.37002109321279664,0.2468017604817237
POAL,VERAO,31,2020-01-29,0.17010158586217816,0.2854456785156191,0.3792697718213185,0.33228569770014194
POAL,VERAO,6,2020-01-08,0.22265479276088113,0.17612149849213798,0.33922457509249887,0.2838907165979668
POAL,VERAO,18,2020-01-15,0.22682413391022763,0.10247417667184468,0.6398185994523494,0.2488978597913154
POAL,VERAO,29,2020-01-29,,,,
POAL,VERAO,16,2020-01-15,,,,
POAL,VERAO,31,2020-01-29,,,,
POAL,VERAO,22,2020-01-22,,,,
POAL,VERAO,21,2020-01-22,,,,
POAL,VERAO,14,2020-01-15,0.23416444027312455,0.15335783934901426,0.2065787531856562,0.2799135794816389
POAL,VERAO,26,2020-01-29,0.34028847834880527,0.1958227670682576,0.21046902625650318,0.39261024515314724
POAL,VERAO,25,2020-01-22,,,,
POAL,VERAO,24,2020-01-22,,,,
POAL,VERAO,16,2020-01-15,0.23274741584088074,0.24176048589934018,0.37601026510117697,0.33558827768992905
POAL,VERAO,1,2020-01-01,0.20239223899332523,0.1244140242405623,0.2927647029637579,0.23757413123583657
POAL,VERAO,30,2020-01-29,,,,
POAL,VERAO,4,2020-01-01,,,,
POAL,VERAO,20,2020-01-22,,,,
POAL,VERAO,12,2020-01-15,,,,
POAL,VERAO,17,2020-01-15,0.27076217821623505,0.1879235553534536,0.6994000196824407,0.3295867409485442
POAL,VERAO,27,2020-01-29,0.18463073820463455,0.161788916076701,0.34045519446988504,0.24548760224349844
POAL,VERAO,19,2020-01-22,0.26523048215911915,0.09374282432632162,0.5003996653344851,0.281309306243207
POAL,VERAO,9,2020-01-08,,,,
POAL,VERAO,24,2020-01-22,0.3987760684334722,0.21118106551251284,0.4700579801356576,0.4512425015291196
POAL,VERAO,2,2020-01-01,,,,
POAL,VERAO,10,2020-01-08,,,,
POAL,VERAO,25,2020-01-22,0.2041513399932708,0.16147387396340934,0.1996122449654097,0.26029133983634384
POAL,VERAO,26,2020-01-29,,,,
POAL,VERAO,2,2020-01-01,0.2053546035022042,0.07471373400239681,0.20294367652412273,0.21852380929346898
POAL,VERAO,17,2020-01-15,,,,
POAL,VERAO,12,2020-01-15,0.18124986927593612,0.07788865952913057,0.5779210310187044,0.19727685722301222
POAL,VERAO,9,2020-01-08,0.1770031284943546,0.10526243525626935,0.22888736226536513,0.2059375822254629
POAL,VERAO,14,2020-01-15,,,,
POAL,VERAO,28,2020-01-29,0.32557804756054226,0.31495267432299867,0.36049921394364687,0.4529859292699317
POAL,VERAO,13,2020-01-15,0.1422376612442947,0.20087770688086448,0.8470162508321419,0.24613696471266
POAL,VERAO,8,2020-01-08,,,,
POAL,VERAO,20,2020-01-22,0.6177686352128935,0.5692687247792858,1.254052430329602,0.840062478429215
POAL,VERAO,11,2020-01-08,0.27166196611872545,0.12992907977481594,0.23987923482012763,0.30113417210044763
POAL,VERAO,3,2020-01-01,0.15925809999725676,0.07673948071041149,0.3333166750122823,0.17678260749983254
POAL,VERAO,3,2020-01-01,,,,
POAL,VERAO,15,2020-01-15,,,,
POAL,VERAO,23,2020-01-22,0.36732595923185146,0.21648761896183022,0.7124210278930216,0.42637454132413016
POAL,VERAO,19,2020-01-22,,,,
POAL,VERAO,22,2020-01-22,0.1847657427077812,0.2672399919565569,0.36824029271076164,0.3248932024208857
POAL,VERAO,7,2020-01-08,,,,
POAL,VERAO,15,2020-01-15,0.18607175402263362,0.2039328097350475,0.23033064926459604,0.2760639210970723
POAL,VERAO,7,2020-01-08,0.27635899419645565,0.1988217807904909,0.3527296873900871,0.34044734422518064
POAL,VERAO,30,2020-01-29,0.33435725296481533,0.2893433175878121,0.48925187216183275,0.442170021646537
POAL,VERAO,11,2020-01-08,,,,
POAL,VERAO,27,2020-01-29,,,,
POAL,VERAO,4,2020-01-01,0.2406367510537738,0.07839688865983477,0.3368865586618471,0.2530851993089648
POAL,VERAO,6,2020-01-08,,,,
POAL,VERAO,28,2020-01-29,,,,
POAL,VERAO,5,2020-01-08,0.16794646766679822,0.1139106077854485,0.40581765121644153,0.20293260597500143
POAL,VERAO,10,2020-01-08,0.27817127420029647,0.16741484944531396,0.28116274748940173,0.32466442614646535
POAL,VERAO,1,2020-01-01,,,,
PERC,VERAO,23,2020-01-22,,,,
PERC,VERAO,28,2020-01-29,0.5899797014511526,0.495893196601292,0.3187528693502955,0.770704943905149
PERC,VERAO,13,2020-01-15,0.1449595597117263,0.11436531001588472,0.325349277872424,0.18464208102934435
PERC,VERAO,2,2020-01-01,0.26563869886472363,0.29425363735579935,0.9525155817057402,0.3964203847327501
PERC,VERAO,22,2020-01-22,,,,
PERC,VERAO,2,2020-01-01,,,,
PERC,VERAO,17,2020-01-15,,,,
PERC,VERAO,19,2020-01-22,0.2885352761040643,0.32110312543647995,0.5193886627857397,0.4316941309787804
PERC,VERAO,31,2020-01-29,,,,
PERC,VERAO,18,2020-01-15,,,,
PERC,VERAO,27,2020-01-29,0.2301909467143193,0.2228089500833183,0.2219694082772241,0.32036182698078314
PERC,VERAO,26,2020-01-29,,,,
PERC,VERAO,3,2020-01-01,,,,
PERC,VERAO,5,2020-01-08,,,,
PERC,VERAO,16,2020-01-15,,,,
PERC,VERAO,8,2020-01-08,0.1255699226425735,0.125280156293717,0.28452474755987095,0.17737791021838104
PERC,VERAO,30,2020-01-29,,,,
PERC,VERAO,23,2020-01-22,0.38228545735225095,0.19332933924417411,0.2861214684610171,0.4283904811216149
PERC,VERAO,4,2020-01-01,0.19844468354890496,0.12110058621255082,0.6175344073790591,0.23247719116044155
PERC,VERAO,27,2020-01-29,,,,
PERC,VERAO,10,2020-01-08,,,,
PERC,VERAO,13,2020-01-15,,,,
PERC,VERAO,12,2020-01-15,0.20680454182762784,0.25999888047782554,0.18100394434700054,0.33221609890289433
PERC,VERAO,4,2020-01-01,,,,
PERC,VERAO,18,2020-01-15,0.30777604909080547,0.2569522811947755,0.30198127911788203,0.40093711627279516
PERC,VERAO,22,2020-01-22,0.49349038104656845,0.48640401431416863,0.275947047048764,0.6929080901002854
PERC,VERAO,9,2020-01-08,0.29240998739881535,0.18910029933801795,0.24193127036194406,0.34822768979548907
PERC,VERAO,15,2020-01-15,,,,
PERC,VERAO,17,2020-01-15,0.25053461362111235,0.2033193465529682,0.25650013346441075,0.32265515539815265
PERC,VERAO,21,2020-01-22,,,,
PERC,VERAO,24,2020-01-22,,,,
PERC,VERAO,6,2020-01-08,0.16255590062692885,0.13239630656303336,0.4928212220107996,0.20965019155766274
PERC,VERAO,10,2020-01-08,0.2774919187271631,0.2806056892955091,0.35230908275594564,0.39464074526572934
PERC,VERAO,24,2020-01-22,0.2833300606530102,0.386551599295808,0.34800125090082823,0.47926825702083103
PERC,VERAO,7,2020-01-08,,,,
PERC,VERAO,11,2020-01-08,,,,
PERC,VERAO,3,2020-01-01,0.3210398950128082,0.06211050727152892,0.3949836805398586,0.3269928581840306
PERC,VERAO,15,2020-01-15,0.23196609449815428,0.25923240217653865,0.3543146545240548,0.3478644956516047
PERC,VERAO,9,2020-01-08,,,,
PERC,VERAO,8,2020-01-08,,,,
PERC,VERAO,11,2020-01-08,0.17618762927431295,0.16323104286947474,0.23167339212563612,0.24018004510275
PERC,VERAO,12,2020-01-15,,,,
PERC,VERAO,1,2020-01-01,,,,
PERC,VERAO,29,2020-01-29,0.4227892725924889,0.4162745593455355,0.2662253472021414,0.5933256085638017
PERC,VERAO,25,2020-01-22,,,,
PERC,VERAO,1,2020-01-01,0.29438584431267323,0.28850528872711484,1.0100223333954068,0.41218724744368473
PERC,VERAO,19,2020-01-22,,,,
PERC,VERAO,20,2020-01-22,0.33429032747156573,0.43847913065539923,0.5796476031970117,0.5513746195295548
