Estacao_,Mes_,grad_e_mean,grad_e_std,grad_e_min,grad_e_max,grad_n_mean,grad_n_std,grad_n_min,grad_n_max,m_h_mean,m_h_std,m_h_min,m_h_max,m_w_orig_mean,m_w_orig_std,m_w_orig_min,m_w_orig_max,m_w_mean,m_w_std,m_w_min,m_w_max,zhd_mean,zhd_std,zhd_min,zhd_max,zwd_mean,zwd_std,zwd_min,zwd_max,x_0_mean,x_0_std,x_0_min,x_0_max,x_1_mean,x_1_std,x_1_min,x_1_max,x_2_mean,x_2_std,x_2_min,x_2_max,tot_delay_mean,tot_delay_std,tot_delay_min,tot_delay_max,tot_delay_abs_<lambda>
BRAZ,INVERNO,0.0,0.0,0,0,0.0,0.0,0,0,2.5488549508688054,1.5445839959484364,1.023919,7.645185,2.577748931472358,1.5967267989668792,1.023958,8.001237,-1.1365517157695481e-05,0.0003320029353381112,-0.002886,0.001746,2.100176818776392,0.002984175974694431,2.092995,2.107166,0.08784869692520507,0.0196110450242937,0.059723,0.136087,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.579231347376596,3.3836876474127986,2.214326,17.083489,5.579231347376596
CUIB,INVERNO,0.0,0.0,0,0,0.0,0.0,0,0,2.657417913784664,1.7921530790618734,1.000645,7.636224,2.6928231900176343,1.8533224830694432,1.000646,7.976221,-6.63712810085911e-06,0.0006186348541220221,-0.005811,0.005356,2.2432778252976133,0.003673988570659741,2.236993,2.251762,0.1422808588587458,0.0313712573724828,0.088219,0.225052,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.34228495177313,4.279670115065626,2.331921,18.902226,6.34228495177313
UFPR,INVERNO,0.0,0.0,0,0,0.0,0.0,0,0,2.5231770306548302,1.7485030732419642,1.021864,7.65271,2.554803354328955,1.8088291573965092,1.021893,7.987387,1.3847299112261277e-05,0.0006762959475102606,-0.007053,0.006862,2.1690510812002493,0.008545991982429425,2.1463,2.1867,0.11146015200969635,0.04445084214862823,0.0449,0.2095,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.7576912390736075,3.997000637061823,2.257794,18.178956,5.757691239073606
NAUS,INVERNO,0.0,0.0,0,0,0.0,0.0,0,0,2.524449052487599,1.447675827854383,1.002936,7.633877,2.546298268755755,1.4867600249500004,1.00294,7.950216,3.912768289422877e-05,0.0006798737701784992,-0.005036,0.005068,2.303894183081356,0.002021823410270601,2.3005,2.3086,0.2736432864407283,0.047100554060972404,0.134267,0.3315,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.512747795360442,3.7429408172714953,2.449285,20.13745,6.512747795360442
POAL,INVERNO,0.0,0.0,0,0,0.0,0.0,0,0,2.4925115890853857,1.6905485096746051,1.017262,7.652053,2.520125921910143,1.7398718114381484,1.017285,7.988172,-1.4968888858412419e-05,0.0009881540885386053,-0.007904,0.007647,2.2993020781515714,0.012329818728014223,2.266633,2.3257,0.11758492234900433,0.0558851732478511,0.0287,0.2206,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.027706459823633,4.0959527650593754,2.382656,19.214933,6.027706459823633
PERC,INVERNO,0.0,0.0,0,0,0.0,0.0,0,0,2.717130255516271,1.4948978433627083,1.038636,7.63395,2.746327333915373,1.5457460389065254,1.038697,7.969885,7.320435282442831e-05,0.0011661285305859265,-0.007967,0.008303,2.3017695334772164,0.002400435515438617,2.296933,2.3066,0.19867853382155967,0.03698393239392841,0.1434,0.2993,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.7998138432641575,3.745614096280328,2.542816,19.918276,6.799813843264159
ONRJ,INVERNO,0.0,0.0,0,0,0.0,0.0,0,0,2.4700225774150084,1.5715806193565482,1.033193,7.638893,2.4968316032981193,1.622416045040463,1.033245,7.971656,3.3438291252530377e-06,0.0006968082682079388,-0.005824,0.004396,2.2829538161202345,0.008406332689200935,2.2574,2.3023,0.14368016020646604,0.028452740688269532,0.0984,0.2146,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.997700205997409,3.821943899847221,2.4902,19.201342,5.997700205997409
SSA1,INVERNO,0.0,0.0,0,0,0.0,0.0,0,0,2.632044631468511,1.516160708021597,1.03767,7.634685,2.660525728357858,1.567256060105156,1.037729,7.969424,6.526557975279577e-05,0.0007735315329375099,-0.003881,0.005665,2.319537039258387,0.003068745552181093,2.311867,2.3265,0.1852417453560918,0.029886920199717285,0.134067,0.2806,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.598325903148911,3.8077766888526656,2.57721,19.885914,6.598325903148914
SAGA,INVERNO,0.0,0.0,0,0,0.0,0.0,0,0,2.141887589265161,1.1863101246022725,1.001502,7.634297,2.15429047240869,1.2137315708459515,1.001504,7.89986,-4.580075564229596e-05,0.000566357743468514,-0.004035,0.003186,2.2927608223811666,0.0017087946175237618,2.2885,2.2963,0.31165746828733,0.03305415195176295,0.193367,0.3511,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.580399678973556,3.091791264892879,2.55998,20.169962,5.580399678973556
POLI,INVERNO,0.0,0.0,0,0,0.0,0.0,0,0,2.44263302667174,1.5782401590408326,1.033217,7.648158,2.46892251594481,1.6284857436134703,1.03326,7.980078,1.73971048539192e-05,0.0007430944513633438,-0.005192,0.010983,2.1964887200608807,0.0070724935957171805,2.1745,2.2108,0.12045303443073158,0.034374115454593415,0.0667,0.1891,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.661966418744003,3.662321267835832,2.346244,18.281748,5.661966418744002
