Estacao,Periodo,DOY,DataReferencia,RMSE_X,RMSE_Y,RMSE_Z
SSA1,VERAO,29,2020-01-29,0.13688544014392973,0.11849033691996272,0.04279839437722672
SSA1,VERAO,21,2020-01-22,0.0795099585590904,0.06224639798801189,0.039620233151684205
SSA1,VERAO,3,2020-01-01,0.14368300669608808,0.1368705904351231,0.045506431419441044
SSA1,VERAO,30,2020-01-29,0.1604339917791189,0.12030835303409096,0.04453946375966819
SSA1,VERAO,11,2020-01-08,0.14664181973432047,0.12659047286091757,0.04896027304203797
SSA1,VERAO,26,2020-01-29,0.14141502873162504,0.11214761027502378,0.046739092007086876
SSA1,VERAO,28,2020-01-29,0.14271399860804623,0.12631070950616335,0.043115077533209055
SSA1,VERAO,24,2020-01-22,0.1500499356056187,0.12165893851742103,0.039422478024628754
SSA1,VERAO,1,2020-01-01,0.16927785985325705,0.12647078102110595,0.04399389925918843
SSA1,VERAO,13,2020-01-15,0.09762995452978032,0.10569465345026742,0.05537215916420269
SSA1,VERAO,6,2020-01-08,0.14715669516023208,0.14489718167947757,0.03536770870140076
SSA1,VERAO,5,2020-01-08,0.12168451283177127,0.08226963594197387,0.030922113862728303
SSA1,VERAO,12,2020-01-15,0.12696913994476552,0.11356141970038806,0.04666551768836763
SSA1,VERAO,27,2020-01-29,0.07231859698168754,0.07258948284989163,0.03182032247163272
SSA1,VERAO,8,2020-01-08,0.11685331492395515,0.10129759256997964,0.03588620857542991
SSA1,VERAO,14,2020-01-15,0.09043371573184962,0.08123850490658067,0.047201192780145056
SSA1,VERAO,18,2020-01-15,0.09614776065513427,0.07576868839178381,0.034347945977158255
SSA1,VERAO,20,2020-01-22,0.12408833174456989,0.11106941929303275,0.05829783451885852
SSA1,VERAO,17,2020-01-15,0.13838938384197969,0.11741450170533152,0.040443528952433624
SSA1,VERAO,23,2020-01-22,0.19548303585521215,0.1485417115742064,0.05744048267038716
SSA1,VERAO,7,2020-01-08,0.16343034826775985,0.1353977709317079,0.04716284007398062
SSA1,VERAO,10,2020-01-08,0.1903550007444808,0.15538745465188777,0.05162625646512948
SSA1,VERAO,15,2020-01-15,0.13183609920332323,0.11409665289232569,0.047095109837131645
SSA1,VERAO,19,2020-01-22,0.14571979872973473,0.1222380847765347,0.044338945966995946
SSA1,VERAO,31,2020-01-29,4.215802219029559,4.266799771978141,2.425061207528355
SSA1,VERAO,2,2020-01-01,0.1291720550804347,0.1055952253665081,0.03921211329863398
SSA1,VERAO,22,2020-01-22,0.13490646085718694,0.11884840856192577,0.03880466525277123
SSA1,VERAO,25,2020-01-22,0.1523156592516653,0.12154933991530265,0.046412354642055086
SSA1,VERAO,9,2020-01-08,0.14629872290106802,0.11219432336089834,0.03966692231047615
SSA1,VERAO,4,2020-01-01,0.09176008191194214,0.07862173748736424,0.028679037072028617
SAGA,VERAO,29,2020-01-29,0.05622269292067677,0.1454998943867521,0.036665687700365025
SAGA,VERAO,28,2020-01-29,0.06430924647408622,0.17576771433241078,0.04169420177683293
SAGA,VERAO,26,2020-01-29,0.08864834040214035,0.23210369583386414,0.04633230199691982
SAGA,VERAO,15,2020-01-15,0.05011442754031093,0.15356149822906145,0.03574845797482422
SAGA,VERAO,4,2020-01-01,0.09568716482993254,0.20838494979819205,0.03166384307580961
SAGA,VERAO,31,2020-01-29,2.245904054364278,3.611480226959431,0.5485684558321757
SAGA,VERAO,24,2020-01-22,0.0537027470548347,0.1888254431277319,0.03440435657570471
SAGA,VERAO,30,2020-01-29,0.0637873269198914,0.15696700763779192,0.031632353833195515
SAGA,VERAO,23,2020-01-22,0.05645617644189076,0.16855111785822194,0.031299171459122
SAGA,VERAO,20,2020-01-22,0.0518574670813549,0.20647842873212763,0.04129159905813905
SAGA,VERAO,16,2020-01-15,0.07056435073400096,0.18188293687688598,0.03446951624263621
SAGA,VERAO,11,2020-01-08,0.07606646145644509,0.15653866043871073,0.0301764542248612
SAGA,VERAO,27,2020-01-29,0.07331259853207565,0.2041482110960924,0.03935984783417285
SAGA,VERAO,5,2020-01-08,0.11809575138057203,0.2223645497506701,0.04602173595762708
SAGA,VERAO,17,2020-01-15,0.08141949304367048,0.15337134463331958,0.03343739746625542
SAGA,VERAO,2,2020-01-01,0.10512447036135385,0.19516727605189388,0.031235721960358755
SAGA,VERAO,3,2020-01-01,0.08707786090882949,0.19578503150765617,0.03223181307806618
