Estacao,Periodo,DOY,DataReferencia,RMSE_X,RMSE_Y,RMSE_Z
PERC,INVERNO,184,2020-07-01,0.8083802713959993,0.6023177911380778,0.6841439293796127
PERC,INVERNO,193,2020-07-08,0.9332365605705364,1.027469250546171,1.1186930390141365
PERC,INVERNO,197,2020-07-15,1.3244582828368197,1.47731201188791,2.949892978583192
PERC,INVERNO,207,2020-07-22,0.6589650013362266,0.6793985220290779,0.4009494609617849
PERC,INVERNO,188,2020-07-08,1.357922129876004,1.2418218854202772,2.179805165079323
PERC,INVERNO,203,2020-07-22,0.737358194040883,0.9634096039802379,1.412154912228494
PERC,INVERNO,201,2020-07-22,1.0751805331433382,1.1822758793667523,0.9854659052195801
PERC,INVERNO,198,2020-07-15,1.0618054915325665,1.2574035444952312,1.539305148123683
PERC,INVERNO,210,2020-07-29,0.6397120874344556,0.6339263209170711,0.6860672757909584
PERC,INVERNO,208,2020-07-29,0.8072955689065067,0.5578062142135279,0.5807516237346265
PERC,INVERNO,183,2020-07-01,1.0215205090335269,0.7852050556302047,1.061930283424845
PERC,INVERNO,211,2020-07-29,0.7108968854128171,1.0521959622445816,0.666284842302611
PERC,INVERNO,187,2020-07-08,1.5941041806231544,1.8716561402623373,1.6186401024306292
PERC,INVERNO,191,2020-07-08,1.335883289830642,1.703995321729351,1.4371418507416365
PERC,INVERNO,212,2020-07-29,0.868181076207111,0.5894946568705606,0.6176179359802166
PERC,INVERNO,209,2020-07-29,0.7071960860021771,0.5806738950770953,0.4860132779953269
PERC,INVERNO,205,2020-07-22,0.7018401374725141,0.4515917368833671,0.6749178201196951
PERC,INVERNO,199,2020-07-15,1.448457904141369,0.6594644111536561,0.978388872459592
PERC,INVERNO,192,2020-07-08,0.7700823910018189,1.5367044319042868,0.8776017030558992
PERC,INVERNO,186,2020-07-01,1.002914081447115,0.8734578461064214,0.6583634811608913
PERC,INVERNO,213,2020-07-29,4.429165281233323,3.102143920802668,1.658951159087716
PERC,INVERNO,195,2020-07-15,0.7640498214336525,0.9089071914531498,0.5769370793499364
PERC,INVERNO,200,2020-07-15,0.8004228914425586,1.015245815509627,1.325054281142699
PERC,INVERNO,189,2020-07-08,1.082835949004453,0.7535428816195741,0.7991136745976408
