Estacao_,Mes_,Tempo_,grad_e_mean,grad_e_std,grad_e_min,grad_e_max,grad_n_mean,grad_n_std,grad_n_min,grad_n_max,m_h_mean,m_h_std,m_h_min,m_h_max,m_w_orig_mean,m_w_orig_std,m_w_orig_min,m_w_orig_max,m_w_mean,m_w_std,m_w_min,m_w_max,zhd_mean,zhd_std,zhd_min,zhd_max,zwd_mean,zwd_std,zwd_min,zwd_max,x_0_mean,x_0_std,x_0_min,x_0_max,x_1_mean,x_1_std,x_1_min,x_1_max,x_2_mean,x_2_std,x_2_min,x_2_max,tot_delay_mean,tot_delay_std,tot_delay_min,tot_delay_max,tot_delay_abs_<lambda>
ONRJ,INVERNO,2020-07-15,-0.05006197165984156,0.0817923652608775,-0.119994,0.138,0.707332051054384,0.1571347799863647,0.518,1.012,2.455307619058326,1.534217632335204,1.000017,7.637364,2.481262127167132,1.584805727568875,1.000017,7.95765,0.0,0.0,0.0,0.0,2.288227627827318,0.001909948576694518,2.2859,2.293496,0.15791950214321254,0.011666522455832445,0.143704,0.1893,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.010099055690038,3.7607204089438233,2.44837,18.903228,6.010099055690039
ONRJ,INVERNO,2020-07-16,-0.21936861544051556,0.040906422532266895,-0.322904,-0.12,0.5112114898166032,0.12151354986867562,0.148251,0.66,2.4543659564647835,1.5335104379397562,1.000014,7.636794,2.4804720567497274,1.5843909793304967,1.000014,7.96064,0.0,0.0,0.0,0.0,2.292005314298828,0.002619140608857869,2.287501,2.2967,0.13865108425924155,0.002239581040138515,0.135305,0.1437,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.96947434373984,3.7349403950963347,2.434217,18.618308,5.96947434373984
ONRJ,INVERNO,2020-07-17,-0.16672782013384319,0.13434636030330335,-0.338,0.062,0.06535763170172085,0.263809230394769,-0.367,0.448,2.455088635301147,1.534675314001579,1.000012,7.63808,2.47977651582218,1.5826928130046807,1.000012,7.949672,0.0,0.0,0.0,0.0,2.2865043348948375,0.002011604949554118,2.2819,2.29,0.17030332468451242,0.017762860208036583,0.1353,0.1911,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.036234457762906,3.7803490064809626,2.427319,18.942761,6.036234457762908
ONRJ,INVERNO,2020-07-18,-0.1860383975074547,0.1135832688794637,-0.326,0.044915,0.2128535061740194,0.08713735766490388,0.023148,0.4,2.453862305671305,1.5343635913853,1.00001,7.636878,2.480089303071718,1.5855075050529999,1.00001,7.966892,0.0,0.0,0.0,0.0,2.2884888767681018,0.0018011755913858282,2.2862,2.2927,0.14728698698294979,0.01511567311093645,0.1308,0.1817,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.980740006800023,3.744151908956144,2.429609,18.86797,5.9807400068000245
ONRJ,INVERNO,2020-07-19,0.015174255274422871,0.03994479922741013,-0.07092,0.078,0.1490435827090659,0.0841930742914068,0.023,0.24,2.451441783524117,1.5326439823881064,1.000008,7.635127,2.4786707792099834,1.5858155878105038,1.000008,7.974823,0.0,0.0,0.0,0.0,2.287893430629873,0.0019588454267367686,2.284,2.2909,0.11189224680859197,0.006421266268953682,0.1053,0.1308,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.8858512972022625,3.6834509559980737,2.406482,18.440507,5.8858512972022625
ONRJ,INVERNO,2020-07-20,-0.025544713993539386,0.049644464466091,-0.13,0.046,0.23505657474625838,0.04390365672277435,0.137088,0.293,2.4500547303792266,1.5307525614517525,1.000007,7.63548,2.4774785363935243,1.5843177064041845,1.000007,7.978091,0.0,0.0,0.0,0.0,2.2853979891239944,0.0025441333647428003,2.2808,2.2887,0.10765566077947894,0.007315957280811793,0.0984,0.125383,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.865776320483781,3.667843154908214,2.400425,18.369489,5.86577632048378
ONRJ,INVERNO,2020-07-21,0.061213795408533556,0.030300361530148267,0.009,0.097,0.1360388344283586,0.037030534929838745,0.075,0.222,2.4521443186189313,1.5336431047945474,1.000005,7.635007,2.479179537515757,1.5864036234546297,1.000005,7.973393,0.0,0.0,0.0,0.0,2.2797439037969367,0.002200105500398527,2.2755,2.2832,0.11380531269338018,0.006388159339859294,0.1039,0.1254,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.872182658490584,3.675846808928331,2.394786,18.397194,5.872182658490582
ONRJ,INVERNO,2020-07-22,-0.006677030997690443,0.022618691145684496,-0.047,0.044,0.12360375961520109,0.01863537592321925,0.099,0.191935,2.4522258556717755,1.5342044577377751,1.000004,7.634559,2.4787718689899028,1.5860034138625179,1.000004,7.9645,0.0,0.0,0.0,0.0,2.2788225467542134,0.001442788898394334,2.2764,2.2822,0.11853646107155809,0.003303834412568451,0.1122,0.1244,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.8818467825294425,3.6834117599177834,2.396273,18.363556,5.881846782529441
ONRJ,INVERNO,2020-07-23,0.005933244501619974,0.04341350816934924,-0.151867,0.041,0.18698537101200688,0.02990984953366021,0.077113,0.24,2.4511296924480654,1.5337069189453316,1.000003,7.635187,2.4778249702734896,1.5857507531140194,1.000003,7.964159,0.0,0.0,0.0,0.0,2.281799809796074,0.001759261629785619,2.2795,2.2857,0.12156044162378503,0.0016033869384368623,0.118002,0.124,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.894194161844864,3.692276624322028,2.402584,18.388786,5.8941941618448634
ONRJ,INVERNO,2020-07-24,-0.04747876786020216,0.0681334027387949,-0.152,0.035,0.15314543271848172,0.09119190033975273,0.043,0.303,2.4543625702748746,1.5381583732339559,1.000002,7.634926,2.481805311266252,1.591708136320702,1.000002,7.972202,0.0,0.0,0.0,0.0,2.282189465307521,0.0016880281298417366,2.2784,2.285,0.11047408826832657,0.005732614902661789,0.1033,0.12559,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5.875402792858774,3.6859566193120568,2.398364,18.365205,5.875402792858774
